no.,receiving_date,location,harvesting_date,mass_g,volume_ml,yield_of_juice_ml,polyphenols_content_mg,polyphenols_concentration_mggae/ml,length,width,location_ElJahliye,location_Hasbaya,location_Rachiine,day_time_diff,n_days,maturity,humidity,solar_radiation,air_temperature,degree_brix,ta_av,mi,Cluster,polyphenols_category,mean_R,mean_G,mean_B,mean_intensity,variance_intensity,skewness_intensity,kurtosis_intensity,median_intensity,mode_intensity,mean_a,mean_b,mean_L,mean_intensity_lab,variance_intensity_lab,skewness_intensity_lab,kurtosis_intensity_lab,median_intensity_lab,mode_intensity_lab
488.0,2023-10-27,Hasbaya,2023-10-26,423.38,420.0,136.0,678.5217391,4.989130435,78.445,86.35,False,True,False,0.8518518518518519,1,True,30.04,167.0,25.37,16.2,1.68533333333333,9.61234177215192,0,high,157.63638,122.55294,115.9764,0.0,952.0929218757333,26390.086432424243,2924072.9662788194,126.0,125.0,157.63638,122.55294,115.9764,0.0,952.0929218757333,26390.086432424243,2924072.9662788194,126.0,125.0
489.0,2023-10-27,Hasbaya,2023-10-26,508.16,450.0,142.0,944.6086957,6.652173913,82.435,106.13,False,True,False,0.8518518518518519,1,True,30.04,167.0,25.37,16.2,1.70666666666667,9.49218749999998,0,high,158.19362,119.3668,125.85762,0.0,825.3332269509333,22015.060341672066,1977998.912221746,126.0,126.0,158.19362,119.3668,125.85762,0.0,825.3332269509333,22015.060341672066,1977998.912221746,126.0,126.0
490.0,2023-10-27,Hasbaya,2023-10-26,459.58,400.0,140.0,1057.101449,7.550724638,78.155,96.05,False,True,False,0.8518518518518519,1,False,30.04,167.0,25.37,16.2,2.176,7.44485294117647,0,high,158.6881,118.84662,123.25772,0.0,754.8311643162667,24181.908898018264,1858880.4692975602,126.0,128.0,158.6881,118.84662,123.25772,0.0,754.8311643162667,24181.908898018264,1858880.4692975602,126.0,128.0
491.0,2023-10-31,ElJahliye,2023-10-30,173.09,170.0,46.0,103.3333333,2.246376812,53.92,63.74,True,False,False,1.0,1,True,44.57,67.0,22.18,14.4,1.6,9.0,1,low,163.5046,122.7644,111.50656,0.0,861.7853629651555,28076.18495374484,2575035.2163888616,125.0,125.0,163.5046,122.7644,111.50656,0.0,861.7853629651555,28076.18495374484,2575035.2163888616,125.0,125.0
492.0,2023-10-31,ElJahliye,2023-10-30,171.36,160.0,56.0,163.7391304,2.923913043,56.21,64.08,True,False,False,1.0,1,True,44.57,67.0,22.18,16.0,1.62133333333333,9.8684210526316,1,low,158.8613,118.97624,126.57016,0.0,793.8765467455557,20777.059061239794,1794396.9929655432,126.0,126.0,158.8613,118.97624,126.57016,0.0,793.8765467455557,20777.059061239794,1794396.9929655432,126.0,126.0
493.0,2023-10-31,ElJahliye,2023-10-30,213.12,210.0,59.0,150.4927536,2.550724638,58.425,69.31,True,False,False,1.0,1,True,44.57,67.0,22.18,15.0,1.70666666666667,8.78906249999998,1,low,165.59104,120.33114,122.97858,0.0,875.1233012691555,29143.324360024362,2213490.4174797744,127.0,126.0,165.59104,120.33114,122.97858,0.0,875.1233012691555,29143.324360024362,2213490.4174797744,127.0,126.0
494.0,2023-10-31,ElJahliye,2023-10-30,236.23,230.0,74.0,195.1884058,2.637681159,59.95,73.22,True,False,False,1.0,1,True,44.57,67.0,22.18,15.2,1.81333333333333,8.38235294117649,1,low,140.26124,129.47298,110.38162,0.0,1249.6068601216004,18089.582280788472,4401043.71457503,126.0,128.0,140.26124,129.47298,110.38162,0.0,1249.6068601216004,18089.582280788472,4401043.71457503,126.0,128.0
495.0,2023-10-31,ElJahliye,2023-10-30,157.89,150.0,46.0,114.5,2.489130435,55.115,63.78,True,False,False,1.0,1,True,44.57,67.0,22.18,15.2,1.81333333333333,8.38235294117649,1,low,154.11712,119.43452,121.96424,0.0,710.9789853139556,23698.61181541674,1740519.52347746,126.0,128.0,154.11712,119.43452,121.96424,0.0,710.9789853139556,23698.61181541674,1740519.52347746,126.0,128.0
496.0,2023-10-31,ElJahliye,2023-10-30,207.63,200.0,64.0,212.173913,3.315217391,59.56,68.42,True,False,False,1.0,1,True,44.57,67.0,22.18,15.0,1.57866666666667,9.50168918918917,1,moderate,141.97716,134.52868,107.98982,0.0,1571.8446556849333,8994.346267845713,6196696.256550176,127.0,126.0,141.97716,134.52868,107.98982,0.0,1571.8446556849333,8994.346267845713,6196696.256550176,127.0,126.0
497.0,2023-10-31,ElJahliye,2023-10-30,130.95,130.0,36.0,88.56521739,2.460144928,56.54,60.94,True,False,False,1.0,1,False,44.57,67.0,22.18,15.0,2.02666666666667,7.40131578947367,1,low,160.20256,121.30622,121.48608,0.0,795.5888615089333,25086.364256382854,1892796.3236492907,126.0,126.0,160.20256,121.30622,121.48608,0.0,795.5888615089333,25086.364256382854,1892796.3236492907,126.0,126.0
498.0,2023-10-31,ElJahliye,2023-10-30,124.04,120.0,36.0,94.82608696,2.634057971,48.82,59.77,True,False,False,1.0,1,False,44.57,67.0,22.18,15.4,2.176,7.07720588235294,1,low,166.1453,123.07358,123.6976,0.0,753.4079538232887,19052.082246473758,1416374.7774289143,128.0,126.0,166.1453,123.07358,123.6976,0.0,753.4079538232887,19052.082246473758,1416374.7774289143,128.0,126.0
499.0,2023-10-31,ElJahliye,2023-10-30,193.04,190.0,60.0,175.0,2.916666667,57.105,68.99,True,False,False,1.0,1,True,44.57,67.0,22.18,15.0,1.64266666666667,9.13149350649349,1,low,153.90116,125.36158,113.81856,0.0,1242.3842989233333,24416.96207659505,4974249.411426974,125.0,125.0,153.90116,125.36158,113.81856,0.0,1242.3842989233333,24416.96207659505,4974249.411426974,125.0,125.0
500.0,2023-10-31,ElJahliye,2023-10-30,155.23,150.0,47.0,146.2789855,3.112318841,52.725,61.39,True,False,False,1.0,1,False,44.57,67.0,22.18,15.0,2.28266666666667,6.57126168224298,1,low,155.33832,125.22176,113.02292,0.0,973.4444345555556,24555.75904890274,3196384.4700894793,126.0,128.0,155.33832,125.22176,113.02292,0.0,973.4444345555556,24555.75904890274,3196384.4700894793,126.0,128.0
501.0,2023-10-31,ElJahliye,2023-10-30,148.33,140.0,48.0,122.4347826,2.550724638,52.03,62.71,True,False,False,1.0,1,False,44.57,67.0,22.18,15.2,2.304,6.59722222222222,1,low,160.79864,118.11744,124.85362,0.0,812.7043446566668,25919.91562667339,1987121.040414152,126.0,126.0,160.79864,118.11744,124.85362,0.0,812.7043446566668,25919.91562667339,1987121.040414152,126.0,126.0
502.0,2023-10-31,ElJahliye,2023-10-30,113.57,110.0,36.0,97.69565217,2.713768116,41.305,51.91,True,False,False,1.0,1,False,44.57,67.0,22.18,15.0,1.96266666666667,7.64266304347825,1,low,172.8292,127.23604,117.53942,0.0,1206.022356253822,27134.607647549485,3648670.6938929786,128.0,125.0,172.8292,127.23604,117.53942,0.0,1206.022356253822,27134.607647549485,3648670.6938929786,128.0,125.0
503.0,2023-10-31,ElJahliye,2023-10-30,117.31,110.0,39.0,143.5652174,3.68115942,48.215,54.81,True,False,False,1.0,1,True,44.57,67.0,22.18,15.4,1.83466666666667,8.39389534883719,1,low,164.43984,118.1636,125.8366,0.0,836.5265516442669,26607.22714039097,2015697.6234109781,126.0,126.0,164.43984,118.1636,125.8366,0.0,836.5265516442669,26607.22714039097,2015697.6234109781,126.0,126.0
504.0,2023-11-08,Hasbaya,2023-11-07,309.15,300.0,119.0,372.0905797,3.126811594,70.91,87.27,False,True,False,0.1481481481481481,1,False,42.62,138.0,20.22,16.2,10.624,1.52484939759036,2,moderate,172.21714,121.0535,119.48558,0.0,958.7752390346224,30453.462136939474,2449612.358743882,126.0,125.0,172.21714,121.0535,119.48558,0.0,958.7752390346224,30453.462136939474,2449612.358743882,126.0,125.0
505.0,2023-11-08,Hasbaya,2023-11-07,332.45,320.0,113.0,727.5398551,6.438405797,75.36,83.81,False,True,False,0.1481481481481481,1,False,42.62,138.0,20.22,7.2,2.496,2.88461538461538,2,high,140.56888,123.98092,117.29502,0.0,1069.0769843519554,12542.425056685955,4006639.7842725096,126.0,128.0,140.56888,123.98092,117.29502,0.0,1069.0769843519554,12542.425056685955,4006639.7842725096,126.0,128.0
506.0,2023-11-08,Hasbaya,2023-11-07,455.13,450.0,153.0,843.1630435,5.510869565,74.875,95.05,False,True,False,0.1481481481481481,1,False,42.62,138.0,20.22,17.5,9.36533333333333,1.86859339407745,0,high,167.28978,119.06652,118.90874,0.0,878.4424215331557,33390.429397705986,2632687.4752200316,126.0,128.0,167.28978,119.06652,118.90874,0.0,878.4424215331557,33390.429397705986,2632687.4752200316,126.0,128.0
507.0,2023-11-08,Hasbaya,2023-11-07,189.75,180.0,56.0,202.0869565,3.608695652,57.54,67.12,False,True,False,0.1481481481481481,1,False,42.62,138.0,20.22,16.8,12.736,1.31909547738693,2,moderate,143.99262,118.95456,111.29094,0.0,643.4450776517333,19854.590675084615,2196426.7167118876,119.0,128.0,143.99262,118.95456,111.29094,0.0,643.4450776517333,19854.590675084615,2196426.7167118876,119.0,128.0
508.0,2023-11-08,Hasbaya,2023-11-07,136.83,130.0,138.0,588.5,4.264492754,49.45,63.76,False,True,False,0.1481481481481481,1,False,42.62,138.0,20.22,16.8,3.37066666666667,4.98417721518987,2,high,127.75488,129.57288,112.04666,0.0,1709.6161099626222,-18392.866121302075,10910290.703663168,126.0,128.0,127.75488,129.57288,112.04666,0.0,1709.6161099626222,-18392.866121302075,10910290.703663168,126.0,128.0
509.0,2023-11-08,Hasbaya,2023-11-07,111.15,100.0,35.0,132.2644928,3.778985507,45.3,60.11,False,True,False,0.1481481481481481,1,True,42.62,138.0,20.22,15.4,1.89866666666667,8.11095505617976,2,low,152.66384,124.59498,113.73122,0.0,1004.8202111998224,22503.577110080863,3217827.7478212095,126.0,128.0,152.66384,124.59498,113.73122,0.0,1004.8202111998224,22503.577110080863,3217827.7478212095,126.0,128.0
510.0,2023-11-08,Hasbaya,2023-11-07,147.26,140.0,49.0,189.7862319,3.873188406,51.0,64.11,False,True,False,0.1481481481481481,1,False,42.62,138.0,20.22,16.2,2.26133333333333,7.16391509433963,2,low,172.182,126.55618,120.21864,0.0,1152.8662528319553,26361.558735927243,3228470.9704188034,129.0,125.0,172.182,126.55618,120.21864,0.0,1152.8662528319553,26361.558735927243,3228470.9704188034,129.0,125.0
511.0,2023-11-08,Hasbaya,2023-11-07,296.15,290.0,92.0,425.6666667,4.626811594,68.91,80.06,False,True,False,0.1481481481481481,1,True,42.62,138.0,20.22,16.5,1.856,8.89008620689655,2,high,155.21754,119.39608,122.05644,0.0,643.6824266218222,18491.56344418781,1436332.9429723027,126.0,128.0,155.21754,119.39608,122.05644,0.0,643.6824266218222,18491.56344418781,1436332.9429723027,126.0,128.0
512.0,2023-11-08,Hasbaya,2023-11-07,243.38,240.0,70.0,377.1376812,5.387681159,64.775,77.49,False,True,False,0.1481481481481481,1,True,42.62,138.0,20.22,17.2,1.728,9.9537037037037,2,moderate,156.36936,116.87602,122.98628,0.0,752.9189770716,26586.17550931423,1993104.9202014178,126.0,126.0,156.36936,116.87602,122.98628,0.0,752.9189770716,26586.17550931423,1993104.9202014178,126.0,126.0
513.0,2023-11-08,Hasbaya,2023-11-07,366.48,360.0,120.0,524.7826087,4.373188406,75.92,86.39,False,True,False,0.1481481481481481,1,True,42.62,138.0,20.22,17.1,1.92,8.90625,2,high,158.20002,119.26526,121.06268,0.0,642.9714686931555,20625.19732099984,1471793.4288213726,126.0,128.0,158.20002,119.26526,121.06268,0.0,642.9714686931555,20625.19732099984,1471793.4288213726,126.0,128.0
514.0,2023-11-08,Hasbaya,2023-11-07,257.33,250.0,81.0,444.326087,5.485507246,72.03,76.66,False,True,False,0.1481481481481481,1,False,42.62,138.0,20.22,17.4,11.456,1.51885474860335,2,high,148.26172,127.3895,111.2896,0.0,1088.1512708586224,19586.987633219174,3650390.268815918,126.0,128.0,148.26172,127.3895,111.2896,0.0,1088.1512708586224,19586.987633219174,3650390.268815918,126.0,128.0
515.0,2023-11-08,Hasbaya,2023-11-07,408.25,400.0,134.0,609.7971014,4.550724638,75.13,87.29,False,True,False,0.1481481481481481,1,False,42.62,138.0,20.22,16.2,2.06933333333333,7.82860824742269,0,high,155.73448,130.17572,110.5947,0.0,1431.7436817766666,25600.227507992022,5734301.562312221,127.0,125.0,155.73448,130.17572,110.5947,0.0,1431.7436817766666,25600.227507992022,5734301.562312221,127.0,125.0
516.0,2023-11-08,Hasbaya,2023-11-07,176.36,170.0,51.0,247.2391304,4.847826087,55.63,66.88,False,True,False,0.1481481481481481,1,True,42.62,138.0,20.22,17.0,1.57866666666667,10.7685810810811,2,moderate,153.446,121.28932,122.26194,0.0,870.1314636102667,19653.00910317398,2354475.390054239,126.0,128.0,153.446,121.28932,122.26194,0.0,870.1314636102667,19653.00910317398,2354475.390054239,126.0,128.0
517.0,2023-11-08,Hasbaya,2023-11-07,266.09,260.0,77.0,355.1485507,4.612318841,66.765,76.53,False,True,False,0.1481481481481481,1,True,42.62,138.0,20.22,15.6,1.472,10.5978260869565,2,moderate,159.81094,118.29578,117.9154,0.0,843.2575456339554,27777.965996023053,2737256.620842091,125.0,125.0,159.81094,118.29578,117.9154,0.0,843.2575456339554,27777.965996023053,2737256.620842091,125.0,125.0
518.0,2023-11-08,Hasbaya,2023-11-07,361.53,350.0,126.0,845.9347826,6.713768116,73.045,88.79,False,True,False,0.1481481481481481,1,False,42.62,138.0,20.22,17.2,2.41066666666667,7.13495575221238,2,high,152.9594,127.51104,108.27258,0.0,927.3758245866221,22404.422587203397,2794448.12788773,126.0,128.0,152.9594,127.51104,108.27258,0.0,927.3758245866221,22404.422587203397,2794448.12788773,126.0,128.0
519.0,2023-11-08,Hasbaya,2023-11-07,216.89,210.0,40.0,199.8550725,4.996376812,58.945,74.23,False,True,False,0.1481481481481481,1,True,42.62,138.0,20.22,15.0,1.792,8.37053571428571,2,low,154.65996,132.10748,111.87354,0.0,1348.7010449599554,17194.503129754605,4694963.305294908,128.0,128.0,154.65996,132.10748,111.87354,0.0,1348.7010449599554,17194.503129754605,4694963.305294908,128.0,128.0
520.0,2023-11-08,Hasbaya,2023-11-07,159.55,150.0,46.0,271.0,5.891304348,54.71,65.03,False,True,False,0.1481481481481481,1,True,42.62,138.0,20.22,17.0,1.92,8.85416666666667,2,moderate,156.77766,115.95658,124.27362,0.0,789.8484886911555,29513.82205826834,2229760.682813074,126.0,126.0,156.77766,115.95658,124.27362,0.0,789.8484886911555,29513.82205826834,2229760.682813074,126.0,126.0
521.0,2023-11-08,Hasbaya,2023-11-07,114.16,100.0,32.0,112.115942,3.503623188,46.005,59.71,False,True,False,0.1481481481481481,1,False,42.62,138.0,20.22,17.4,2.85866666666667,6.08675373134328,2,low,162.634,121.16668,117.23274,0.0,1003.7893981226222,35929.40376952485,3321684.122955504,125.0,125.0,162.634,121.16668,117.23274,0.0,1003.7893981226222,35929.40376952485,3321684.122955504,125.0,125.0
522.0,2023-11-08,Hasbaya,2023-11-07,103.05,90.0,34.0,98.18115942,2.887681159,42.855,57.68,False,True,False,0.1481481481481481,1,False,42.62,138.0,20.22,16.0,2.304,6.94444444444444,2,low,165.65198,121.6677,120.55464,0.0,998.9150716152886,34222.89086639218,2915372.893038733,126.0,128.0,165.65198,121.6677,120.55464,0.0,998.9150716152886,34222.89086639218,2915372.893038733,126.0,128.0
523.0,2023-11-09,ElJahliye,2023-11-09,163.9,160.0,41.0,161.326087,3.934782609,48.47,68.11,True,False,False,0.2222222222222222,0,True,63.82,82.0,17.72,16.0,1.87733333333333,8.52272727272729,1,low,161.8956,116.77764,121.35768,0.0,828.9539115504,31225.016253589663,2512692.012820356,126.0,126.0,161.8956,116.77764,121.35768,0.0,828.9539115504,31225.016253589663,2512692.012820356,126.0,126.0
524.0,2023-11-09,ElJahliye,2023-11-09,204.68,200.0,60.0,282.826087,4.713768116,62.21,76.98,True,False,False,0.2222222222222222,0,False,63.82,82.0,17.72,14.0,2.048,6.8359375,1,moderate,153.7093,128.56816,114.13162,0.0,1279.2529392837334,26198.237832113213,4488507.678988824,127.0,128.0,153.7093,128.56816,114.13162,0.0,1279.2529392837334,26198.237832113213,4488507.678988824,127.0,128.0
525.0,2023-11-09,ElJahliye,2023-11-09,150.95,150.0,48.0,183.3043478,3.81884058,54.18,63.54,True,False,False,0.2222222222222222,0,False,63.82,82.0,17.72,14.6,1.81333333333333,8.05147058823531,1,low,150.55884,125.55492,113.3793,0.0,1010.6479457596002,30671.983874718928,3568496.061318837,125.0,125.0,150.55884,125.55492,113.3793,0.0,1010.6479457596002,30671.983874718928,3568496.061318837,125.0,125.0
526.0,2023-11-09,ElJahliye,2023-11-09,179.66,180.0,63.0,473.9072165,7.52233677,58.125,68.35,True,False,False,0.2222222222222222,0,False,63.82,82.0,17.72,15.2,2.06933333333333,7.34536082474228,1,high,154.1714,127.959,115.2497,0.0,1176.0854959988887,13539.257883143708,4323362.659006465,128.0,128.0,154.1714,127.959,115.2497,0.0,1176.0854959988887,13539.257883143708,4323362.659006465,128.0,128.0
527.0,2023-11-09,ElJahliye,2023-11-09,202.96,200.0,69.0,440.556701,6.384879725,61.595,72.3,True,False,False,0.2222222222222222,0,True,63.82,82.0,17.72,15.6,1.792,8.70535714285714,1,high,162.00296,120.878,113.39322,0.0,728.2459072586222,23855.639047096258,1855962.16152665,125.0,128.0,162.00296,120.878,113.39322,0.0,728.2459072586222,23855.639047096258,1855962.16152665,125.0,128.0
528.0,2023-11-09,ElJahliye,2023-11-09,198.14,200.0,66.0,255.1546392,3.865979381,62.49,69.88,True,False,False,0.2222222222222222,0,True,63.82,82.0,17.72,16.0,1.57866666666667,10.1351351351351,1,moderate,155.86464,120.78306,117.83876,0.0,638.9743129631556,20865.188523956123,1479900.6134406966,126.0,126.0,155.86464,120.78306,117.83876,0.0,638.9743129631556,20865.188523956123,1479900.6134406966,126.0,126.0
529.0,2023-11-09,ElJahliye,2023-11-09,182.62,180.0,57.0,261.4948454,4.587628866,57.5,77.04,True,False,False,0.2222222222222222,0,True,63.82,82.0,17.72,16.2,1.6,10.125,1,moderate,164.93336,124.64144,117.8662,0.0,974.7772932222223,28243.51928309189,2860542.0554846013,126.0,128.0,164.93336,124.64144,117.8662,0.0,974.7772932222223,28243.51928309189,2860542.0554846013,126.0,128.0
530.0,2023-11-09,ElJahliye,2023-11-09,157.66,160.0,46.0,153.3333333,3.333333333,55.5,64.89,True,False,False,0.2222222222222222,0,False,63.82,82.0,17.72,14.4,2.176,6.61764705882353,1,low,149.4077,120.91664,113.8269,0.0,585.0926184958222,18670.492637586347,1507750.8067861912,123.0,127.0,149.4077,120.91664,113.8269,0.0,585.0926184958222,18670.492637586347,1507750.8067861912,123.0,127.0
531.0,2023-11-09,ElJahliye,2023-11-09,194.92,200.0,56.0,290.5841924,5.189003436,60.495,72.3,True,False,False,0.2222222222222222,0,False,63.82,82.0,17.72,14.2,2.048,6.93359375,1,moderate,156.29886,121.49554,115.36308,0.0,743.9697244499555,26344.928756478952,2320115.3916101363,125.0,125.0,156.29886,121.49554,115.36308,0.0,743.9697244499555,26344.928756478952,2320115.3916101363,125.0,125.0
532.0,2023-11-09,ElJahliye,2023-11-09,155.82,150.0,49.0,214.185567,4.371134021,55.925,65.02,True,False,False,0.2222222222222222,0,True,63.82,82.0,17.72,15.4,1.64266666666667,9.37499999999998,1,moderate,158.78492,120.12058,119.02084,0.0,812.412297133822,26969.532299424085,2205130.5348263695,126.0,128.0,158.78492,120.12058,119.02084,0.0,812.412297133822,26969.532299424085,2205130.5348263695,126.0,128.0
533.0,2023-11-09,ElJahliye,2023-11-09,126.21,130.0,38.0,123.4020619,3.24742268,51.21,60.8,True,False,False,0.2222222222222222,0,False,63.82,82.0,17.72,14.0,2.21866666666667,6.31009615384614,1,low,151.20878,123.20714,120.93866,0.0,1006.4282147804003,12470.284556185683,3320836.049609753,126.0,128.0,151.20878,123.20714,120.93866,0.0,1006.4282147804003,12470.284556185683,3320836.049609753,126.0,128.0
534.0,2023-11-09,ElJahliye,2023-11-09,187.54,190.0,63.0,218.2268041,3.463917526,53.46,74.85,True,False,False,0.2222222222222222,0,False,63.82,82.0,17.72,10.0,1.89866666666667,5.26685393258426,1,moderate,162.66546,124.82654,115.38188,0.0,945.4586948606222,30809.077612303125,2798042.344941589,126.0,128.0,162.66546,124.82654,115.38188,0.0,945.4586948606222,30809.077612303125,2798042.344941589,126.0,128.0
535.0,2023-11-09,ElJahliye,2023-11-09,170.24,160.0,54.0,291.1546392,5.391752577,56.795,70.91,True,False,False,0.2222222222222222,0,False,63.82,82.0,17.72,15.2,2.048,7.421875,1,moderate,157.9002,121.08586,116.12324,0.0,672.8828970566668,22400.669988027574,1667934.9535643868,125.0,126.0,157.9002,121.08586,116.12324,0.0,672.8828970566668,22400.669988027574,1667934.9535643868,125.0,126.0
536.0,2023-11-09,ElJahliye,2023-11-09,189.52,180.0,62.0,280.1718213,4.518900344,57.905,62.89,True,False,False,0.2222222222222222,0,True,63.82,82.0,17.72,16.4,1.81333333333333,9.04411764705884,1,moderate,152.62166,123.40084,110.70482,0.0,751.2998050686223,22255.405048436955,2084475.5638545537,125.0,128.0,152.62166,123.40084,110.70482,0.0,751.2998050686223,22255.405048436955,2084475.5638545537,125.0,128.0
537.0,2023-11-09,ElJahliye,2023-11-09,147.2,140.0,48.0,218.7216495,4.556701031,53.96,64.59,True,False,False,0.2222222222222222,0,False,63.82,82.0,17.72,10.0,1.96266666666667,5.09510869565217,1,moderate,159.442,118.96296,120.78904,0.0,682.5395915555556,22841.084195483287,1581935.074310571,125.0,128.0,159.442,118.96296,120.78904,0.0,682.5395915555556,22841.084195483287,1581935.074310571,125.0,128.0
538.0,2023-11-09,ElJahliye,2023-11-09,182.38,180.0,51.0,172.4536082,3.381443299,56.22,68.54,True,False,False,0.2222222222222222,0,False,63.82,82.0,17.72,13.0,1.94133333333333,6.69642857142858,1,low,162.25192,120.10534,116.84592,0.0,869.131899765289,31705.77551661684,2662257.288852489,125.0,125.0,162.25192,120.10534,116.84592,0.0,869.131899765289,31705.77551661684,2662257.288852489,125.0,125.0
539.0,2023-11-09,ElJahliye,2023-11-09,204.81,200.0,62.0,206.2405498,3.326460481,60.23,69.65,True,False,False,0.2222222222222222,0,False,63.82,82.0,17.72,14.0,1.92,7.29166666666667,1,moderate,159.79358,118.9796,125.21368,0.0,792.1399297044892,22974.471811352956,1809751.5241220559,126.0,128.0,159.79358,118.9796,125.21368,0.0,792.1399297044892,22974.471811352956,1809751.5241220559,126.0,128.0
